"Welcome to the latest survey and directory of existing mammal collections in the Western Hemisphere of the World.  The file here represents a work in progress, and we welcome any and all comments, particularly those that can help the Systematic Collections Committee improve the accuracy of this list.  You will note two font colors in the Excel file: black and green.  The collections listed in green are those for which we have received no updated data regarding that collection during the current survey.  Thus the information presented here is that of the last time data was received (either in 1987 or 1997).  Please contact Bill Stanley (bstanley@fieldmuseum.org) with any comments.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,State or Province ,Formal collection title ,Formal collection acronym ,Collection address ,Collection address1 ,Collection address2 ,City,State,Zip,Country,Collection website address ,Name of Curator or Person in Charge ,Telephone number of the above person ,Fax number of the above person ,E-mail address of the above person ,Name of additional contact person ,Telephone number of additional contact person ,Fax number of additional contact person ,E-mail address of additional contact person ,Total number of cataloged specimens in collection ,Number of holotypes in collection ,Taxonomic strength or emphasis of collection ,Geographic strength or emphasis of collection ,Number of mammalian tissues in collection ,Type of tissue preservation ,Names of other collections that have been incorporated into this collection,Is collection electronically databased? ,Is electronic database accessible to the public?  ,How is electronic database accessed by the public?,Former acronyms,Date(s) of accreditation,Last response,SCC Contributor,Comments
USA,Ohio,Cincinnati Museum Center at Union Terminal ,CMC M-(Mammalogy),,,1301 Western Ave.,Cincinnati,OH,45203,U.S.A., ,Stephen F. Matter,513-455-7163 ,513-455-7169 ,smatter@cincymuseum.org,Jane MacKnight,,,jmacknight@cicnymuseum.org,3916,1, ,The Ohio Valley; The Philippines,approximately 200,Frozen and buffered ,Parts of University of Cincinnati Collection,yes,no,,,,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Ohio,Cleveland Museum of Natural History ,CMNH,,,1 Wade Oval Drive University Circle,Cleveland,OH,44106,U.S.A., ,Timothy O. Matson,216-231-4600 ext 3247,216-231-5919,tmatson@cmnh.org, , , , ,15200, ,Many taxa but Ohio rodents & insectivores best represented ,"Ohio, Arizona & Washington", , , ,No , , ,,1994,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Ohio,Hefner Zoology Museum Collections Database,MU,,212 Pearson Hall,Miami University,Oxford,OH,45056,U.S.A., ,Donald G. Kaufman,513-529-4617 ,513-529-6900 ,kaufmadg@muohio.edu,Mike Wright,513-529-6084,,wrightmf@muohio.edu,685, , , , , , ,yes,no,,, ,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Ohio,"Ohio Historical Society, Natural History Synoptic Collection ",HCNHSC,,,1982 Velma Avenue,Columbus,OH,43211-2497,U.S.A.,www.ohiohistory.org,Robert C. Glotzhozber,614-297-2633,614 297-2233,bglotzhober@ohiohistory.org,Leslie Floyd, , ,lfloyd@ohiohistory.org,938, ,,Ohio and adjacent regions, , , ,yes,yes,http://www.ohiohistory.org/occ/menu.htm,, ,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Ohio,"Ohio State University, Museum of Biological Diversity ",OSUMZ,,1315 Kinnear Road,Ohio State University,Columbus,OH,43212-1192,U.S.A., ,John M. Condit,614-292-0543,614-292-7774,condit.1@osu.edu, , , , ,4350, ,several hundred coyote skulls from Ohio,Ohio, , , ,No, , , , ,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Ohio,Ohio University Vertebrate Collection,OUVC,OUVC,Building: Irvine 018,Ohio University,Athens,OH,45701-2939,U.S.A., ,Scott M. Moody,740-593-2360   ,740-593-0300,moody@ohio.edu, , , , ,1300, ,"Rodentia, Micruroidea",SE Ohio, , , ,yes,no,,, ,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oklahoma,"Cameron University, Museum of Zoology",CUMZ,,Biology Department,Cameron University,Lawton,OK,73505,U.S.A.,,Jack D. Tyler,405-581-2349,405-581-2421,,,,,,1200,,,regional emphasis (southeastern Oklahoma and Black Mesa area of Oklahoma),,,,,,,,,"Hafner et al., 1997",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oklahoma,East Central University,ECENT,,Department of Biology,East Central University,Ada,OK,74820-6899,U.S.A.,,Larry L. Choate,405-332-8000 ext 499,405-332-4616,lchoate@mailclerk.ecok.edu,,,,,490,,,local emphasis,,,,,,,ECUM,,"Hafner et al., 1997",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oklahoma,"Northeastern State University, Biological Collections",NSU,,Science Building,Northeastern State University,Tahlequah,OK,74464,U.S.A.,, ,,,,,,,,1200,,,,,,,,,,,,"Yates et al., 1987",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oklahoma,"Oklahoma Baptist University, Webster Natural History Museum",WNHM,,500 West University,Oklahoma Baptist University,Shawnee,OK,74801,U.S.A.,, ,,,,,,,,400,,,,,,,,,,,,"Yates et al., 1987",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oklahoma,"Oklahoma State University, Collection of Vertebrates",OSU,,Department of Zoology,Oklahoma State University,Stillwater,OK,74078,U.S.A.,,Anthony A. Echelle,405-744-9681,405-744-7824,,Geffery Luttrell and Jim Shaw,405-744-9675,,shawjh@okway.okstate.edu,12893,1,,,2479,frozen,former collection of Whichita Mountains National Wildlife Refuge (WMWR),,,,,,"Hafner et al., 1997",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oklahoma,"University of Central Oklahoma, Collection of Vertebrates (formerly Central State University CSUO)",UCOCV,,Biology Department,University of Central Oklahoma,Edmond,OK,73034,U.S.A.,,William Caire,405-341-2980 ext 2722,405-330-3824,,,,,,3600,,,local emphasis,,,,,,,,,"Hafner et al., 1997",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oklahoma,"University of Oklahoma, Oklahoma Museum of Natural History",OMNH,,University of Oklahoma,2401 Chautauqua,Norman,OK,73072,U.S.A.,http://www.snomnh.ou.edu/collections-research/mammalogy.htm,"Michael A. Mares, Janet K. Braun",405-325-8978,405-325-7699,"mamares@ou.edu, jkbraun@ou.edu",Marcia A. Revelez,405-325-7988,,mrevelez@ou.edu,40000,,"Rodentia, Chiroptera"," Oklahoma, Mexico, and Argentina",uncertain,"frozen, ethanol, buffer",part of Mexican collection of the University of Memphis (UM),yes,yes,http://www.snomnh.ou.edu/collections-research/mammalogy.htm,OU,"1975, 1982",this survey,Dowler,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oregon,Crater Lake National Park Museum and Archives Collections,CRLA,,,P.O. Box 7,Crater Lake,OR,97604,U.S.A., ,Mary Benterou,541-594-3095,541-594-3010,mary_benterou@nps.gov,,,,,475, , ,Crater lake National Park and vicinity, , , ,yes,no,,CLNP,,this survey,Carraway,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oregon,Eastern Oregon University Vertebrate Museum,EOUVM,,,One University Blvd.,La Grande,OR,87950-2899,U.S.A., ,Laura Mahrt,541-962-3022,541-962-3873,lmahrt@eou.edu,,,,,760, , ,northeastern Oregon, ,, ,no, ,,"EOSC, EOSCVM",,this survey,Carraway,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oregon,Museum of Vertebrate Biology,PSU,"Museum of Vertebrate Biology, Department of Biology",Portland State University,P.O. Box 751,Portland,OR,97207-0751,U.S.A.,http://www.mvb.pdx.edu,Luis A. Ruedas,503-725-9526,503-725-3888,ruedas@pdx.edu,Michael T. Murphy,503-725-8734,,murphym@pdx.edu,4500, ,"Soricids, Chiroptera, Lagomorpha, Rodentia","Oregon, Southeast Asia", ,, ,yes,no,,,,this survey,Carraway,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oregon,"Oregon State University, Department of Fisheries and Wildlife Mammal Collection",OSUFW,Room 014 Nash Hall,Department of Fisheries and Wildlife,Oregon State University,Corvallis,OR,97331-3803,U.S.A., ,Bruce E. Coblentz,541-737-1959,541-737-3590,bruce.coblentz@oregonstate.edu,Douglas F. Markle,541-737-1970,541-737-3590,douglas.markle@oregonstate.edu,11000, ,"Insectivora, Rodentia, Lagomorpha","Pacific Northwest, mostly Oregon", ,,Oregon State Game Commission Collection and Alex Walker Collection,yes,yes,douglas.markle@oregonstate.edu,,"1975, 1979",this survey,Carraway,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oregon,"Southern Oregon University, Museum of Vertebrate Natural History",SOUMVNH,,Department of Biology,Southern Oregon University,Ashland,OR,97520,U.S.A., ,Karen Stone,541-552-6749,541-552-6415,stonek@sou.edu,,,,,2679, , ,Regional, ,, ,yes,no,,"SOSC, SOSCMVNH",,this survey,Carraway,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oregon,University of Oregon Museum of Natural and Cultural History,UOMNCH,,,1124 University of Oregon,Eugene,OR,97403-1224,U.S.A.,http://natural-history.uoregon.edu/,C. Melvin Aikens,541-346-5115,541-346-5334,maikens@uoregon.edu,Pamela Endzweig,541-346-5120,,Endzweig@uoregon.edu,3000, ,voucher specimens for genetics studies conducted in the 1950s,Oregon, ,, ,no, ,,UO,,this survey,Carraway,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Oregon,Willamette University Museum,WUME,,,900 State Street SE,Salem,OR,97301,U.S.A.,www.willamette.edu/cla/biology/naturalist/,David P. Craig,503-370-6333,,dpcraig@willamette.edu,,,,,1000, ,Willamette Valley population of Sciurus carolinensis,Mainly teaching collection, ,, ,yes,no,,,,this survey,Carraway,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Pennsylvania,Academy of Natural Sciences of Philadelphia ,ANSP,,Department of Vertebrate Biology,1900 Benjamin Franklin Parkway,Philadelphia,PA,19103-1195,U.S.A.,http://www.acnatsci.org/research/biodiv/mammalogy.html,Ned Gilmore,215-405-5062,215-299-1028,egilmore@acnatsci.org,Ted Daeschler  ,,,daeschler@acnatsci.org,23500,195,contains historically important series; large mammals of Tibet; ,African bovids; Neotropical carnivores and primates, , ,Wistar Institute and S. N. Rhoads Collections,yes,no,,,,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Pennsylvania,Carnegie Museum of Natural History,CM,"Section of Mammals, Carnegie MNH",Edward O'Neil Research Center,5800 Baum Blvd.,Pittsburgh,PA,15206-3706,U.S.A.,www.carnegiemnh.org/mammals/index.html,John R. Wible,412-665-2613,412-665-2751,wiblej@carnegiemnh.org,Suzanne B. McLaren,412-665-2615,412-665-2751,mclarens@carnegiemnh.org,118500,40,,"Many historically important series; large holdings from northeastern United States, eastern Arctic, Africa, Suriname, Argentina & Brazil.","14,000",frozen,"W. Gene Frum, Wayne H. Davis",yes,Only the holotypes at this time,www.carnegiemnh.org/mammals/index.html,,"1975, 1984",this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Pennsylvania,Museum of the Wagner Free Institute of Science,WFIS ,,,1700 West Montgomery Avenue,Philadelphia,PA,19121-3227,U.S.A., ,Susan Glassman ,215-763-6529,215-763-1299,susang@wagnerfreeinstitute.org , , , , ,200, ,Broad coverage,Broad coverage, , ,"The Joseph Leidy ""Systematics Collection"" (1889) is a National Historic Landmark",No, ,,, ,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Pennsylvania,Pennsylvania State University - School of Forest Resources Vertebrate Collection,PSU-SFR,School of Forest Resources,2C Ferguson Building,Pennsylvania State University,University Park,PA,16802,U.S.A., ,Christopher Goguen,814-863-0135,814-865-3725,cbg10@psu.edu,Margaret Brittingham,,,mxb21@psu.edu,2027, ,PA coyote and black bear skulls; otherwise primarily taxidermy mounts,Small mammals from central Pennsylvania especially from State Game Lands 127 (The Barrens--an Important Mammal Area)., , , ,no, ,,, ,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Pennsylvania,Reading Public Museum ,RPM,,,500 Museum Rd.,Reading,PA,19611-1425,U.S.A.,http://www.readingpublicmuseum.org/,Michael A. Feyers - Science Curator ,610-371-5850 ext 235 ,610-371-5632 ,michael.feyers@readingpublicmuseum.org, , , , ,5663,1,,"Local, state, and regional ", , , ,yes,yes,Information can be exported to various formats including Excel.,RPMAG, ,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Pennsylvania,Shippensburg University Vertebrate Museum,SUVM,,Franklin Science Center 217,1871 Old Main Road,Shippensburg,PA,17257,U.S.A., ,Pablo Delis,717-477-1092, ,prdeli@wharf.ship.edu,Greg Paulson, , ,gspaul@ship.edu,300-500, ,rodentia,Northeastern US, , , ,no,No,,,1977 and 1987,this survey,McLaren,"[Btwn 300-500 (used to be 26,500; most transferred to State Museum of Pennsylvania within the last three years); Inventory and regrowth underway."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Pennsylvania,State Museum of Pennsylvania,SMP,,Section of Zoology and Botany,300 North Street,Harrisburg,PA,17120,U.S.A.,www.statemuseumpa.org,"Walter Meshaka, Jr.",717-783-9901,717-783-4558,wmeshaka@state.pa.us,Bill Sisson,,,wsisson@state.pa.us,26000, ,Small mammals,Pennsylvania and surrounding states, , ,Shippensburg University Vertebrate Museum and Juniata College,yes,no,,WPMM,,this survey,McLaren,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Puerto Rico,University of Puerto Rico,PRICO,Department of Biology,University of Puerto Rico,P. O. Box 9012,Mayaguez,PR,00681-9012,U.S.A.,, , , ,, ,,,,206, ,small rodents - Peromyscus and Dipodomys,"most from Texas, USA", ,,,No, ,,,,this survey,G.D.Baumgardner,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Puerto Rico,"University of Puerto Rico, Caribbean Primate Research Center (CPRC), Laboratory of Primate Morphology and Genetics (LPMG)",CPRC-LPMG,,Medical Sciences Campus,University of Puerto Rico,San Juan,PR,99036-5067,U.S.A.,http://ucm.rcm.upr.edu/cprc.html,John G. H. Cant,787-758-2525 ext 1514,787-753-8656,jcant@rcm.upr.edu,Terry  Kensler,787-753-8656,,cprcmuseum@rcm.upr.edu,3300, ,all specimens are primates; noteworthy collection of Macaca mulatta from the Cayo Santiago free-ranging colony,notable collection of Macaca mulatta from Cayo Santiago free-ranging colony,400,ethanol, ,Yes,No,,,,this survey,G.D.Baumgardner,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Rhode Island,"Museum of Natural History, Roger Williams Park",RWPM,1000 Elmwood Avenue,Roger Williams Park,,Providence,RI,02907,U.S.A.,www.Providenceri.com/museum,Marilyn R. Massaro,401-785-9451,401-941-5920,info@musnathist.com,,,,,200, ,"rodents, carnivores",New England region, ,,,no,no,,PMRI,,this survey,Dowler,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Rhode Island,"University of Rhode Island, Mammal Collection",URIMC,,Department of Natural Resources Science,University of Rhode Island,Kingston ,RI,02881,U.S.A.,,Peter August,401-874-4794,401-874-4561,pete@edc.uri.edu,Tom Husband,,,tom@uri.ecu,1469,,,Rhode Island, ,,,yes,yes,xls format by request: pete@edc.uri.edu,,,this survey,Dowler,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,South Carolina,Charleston Museum,CHM,,,121 Rutledge Avenue,Charleston,SC,29401,U.S.A.,,,,,,,,,,1425,contains 3 holotypes?!,,,,,,,,,,,"Yates et al., 1987",Moncrief,"did not respond to survey of 2005 or 1997; information from Yates et al., 1987"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,South Carolina,Clemson University Vertebrate Collections,CUSC,,132 Long Hall,Clemson University,Clemson,SC,29634-0314,U.S.A., ,Stanlee Miller,864-656-3456,864-656-0435,SMMLL@clemson.edu,Alfred P. Wheeler ,864-656-1415 ,864-656-0435,wheeler@clemson.edu,3728, , ,local emphasis, , , ,yes,no, , ,1986,this survey,Moncrief,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,South Dakota,Henry Brockhouse Collection,HBC,,Great Plains Zoo & Delbridge Museum,805 South Kiwanis Ave.,Sioux Falls,SD,57104,U.S.A.,www.gpzoo.org,Christine Ness,605-367-7003,605-367-8340,cness@gpzoo.org,,,,,147, ,Bovidae,"Africa (~40%), Asia, North America", ,,,no, ,,,,this survey,Dick,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,South Dakota,N. R. Whitney Collection ,NRWC,,,633 South Berry Pines Road,Rapid City,SD,57702,U.S.A.,,Nathaniel R. Whitney,605-343 2401,,,,,,,310,,,,,,,,,,,,"Hafner et al., 1997",Dick,"did not respond to survey of 2005; information from Hafner et al., 1997"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,South Dakota,Siouxland Heritage Museums Natural History Collection,SHM,,Siouxland Heritage Museums Natural History Collection,200 West 6th Street,Sioux Falls,SD,57104,U.S.A.,www.siouxlandmuseums.org,Laura L. Hortz,605-367-4210,605-367-6004,lhortz@minnehahacounty.org,Bill Hoskins,605-367-4210 ext 3020 ,605-367-6007,bhosinks@minnehahacounty.org ,150, ,,, ,,Pettigrew Museum,yes,no,,,,this survey,Dick,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,South Dakota,South Dakota State University,SDAKS,Mammalogy Teaching Collection,Department of Biology and Microbiology,South Dakota State University,Brookings,SD,57007,U.S.A.,,Scott C. Pederson,605-688-5529,605-688-6677,Scott_Pederson@sdstate.edu,Charles Dieter,605-688-4555,,,1850, ,,,,,,no, ,,,,this survey,Dick,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,South Dakota,University of South Dakota,USD ,,Natural History Collection,Department of Biology ,Vermillion,SD,57069,U.S.A.,, ,605-677-6567,605-677-6557,,,,,,1565,,,regional emphasis (South Dakota),300,frozen,,,,,,,"Hafner et al., 1997",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,South Dakota,W. H. Over State Museum,USDAK,,,414 East Clark Street,Vermillion,SD,57069,U.S.A.,,Cleo Klosters,605-677 5228,,,,,,,1850,,,local emphasis  ,,,,,,,,,"Hafner et al., 1997",Dick,"did not respond to survey of 2005; information from Hafner et al., 1997"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,South Dakota,Wind Cave National Park,WICA,Wind Cave National Park,RR 1,Box 190,Hot Springs,SD,57747,U.S.A.,,Tom Ferrell,605-745-1130,605-745-4207,tom_farrell@nps.gov,,605-745-4600,,wica_interpretation@nps.gov,53, ,,"Wind Cave National Park, South Dakota", ,,,yes,yes,on site,,,this survey,Dick,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Tennessee,Great Smoky Mountains National Park,GRSM,,,107 Park Headquarters Road,Gatlinburg,TN,37738,U.S.A.,,Kathleen L. Manscill,615-436-1295,615-436-1220,,,,,,500,,,local emphasis (mammals of Great Smoky Mountains National Park),,,,,,,,,"Hafner et al., 1997",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Tennessee,Tennessee Wildlife Resources Agency,TWRA,,Ellington Agricultural Center,P.O. Box 40747,Nashville,TN,37204,U.S.A.,,Dave Woodward,615-781-6502,615-741-4606,,,,,,Size of collection not reported,,,exclusively taxidermy mounts,,,,,,,,,"Hafner et al., 1997",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Tennessee,"University of Memphis, Mammal Collection",UM,,Department of Biology,University of Memphis,Memphis,TN,38152,U.S.A.,,Michael L. Kennedy,901-678-2581,,,,,,,18000,,,,,,,,,,,1976,"Hafner et al., 1997",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Tennessee,"University of Tennessee, Museum of Zoology",UTMZ,,Department of Zoology,University of Tennessee,Knoxville,TN,37916,U.S.A.,,Gary McCracken,615-974-6041,615-974-0978,,Greg Anderson,615-974-6188,,ganderso@utkvx.betnet,650,,,,,frozen tissue collection (size not reported), ,,,,,,"Hafner et al., 1997",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,"Abilene Christian University, Natural History Collection",ACUNHC,Department of Biology,Box 27868,Abilene Christian University,Abilene,TX,79699,U.S.A., ,"Thomas E. Lee, Jr.",325-674-2574,325-674-2009,lee@biology.acu.edu,,,,,1100,,"Bats, rodents","Texas, Michigan, California, Ecuador, Guyana",1000,"frozen, ethanol",,yes,no,,,2002,this survey,Dowler,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,Angelo State Natural History Collection,ASNHC,,Department of Biology,Angelo State University,San Angelo,TX,76909,U.S.A.,http://bioserve.angelo.edu/,Robert C. Dowler,325-942-2189 ext 239,325-942-2184,robert.dowler@angelo.edu,Loren K. Ammerman ,325-942-2189 ext 243,325-942-2184,loren.ammerman@angelo.edu,12950,,,"Texas, Mexico, Galapagos Islands, Guyana",9000,"frozen, ethanol",,yes,yes,http://bioserve.angelo.edu/,ASVRC,1992,this survey,Dowler,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,Austin College,ACTC,,Department of Biology,Austin College,Sherman,TX,75090,U.S.A.,,Steven Goldsmith,903-813-2204,,sgoldsmith@austincollege.edu,,,,,275, ,,local emphasis,,,,no,,,,,this survey,Hoofer,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,Bob & Bettie Welder Wildlife Foundation Natural History Collections,WWF,,Bob & Bettie Welder Wildlife Foundation Natural History Collections,P. O. Box 1400,Sinton,TX,78387,U.S.A.,,Selma N. Glasscock,361-364-2643,361-364-2650,selmaglass@aol.com,Terry Blankenship,361-364-2643,361-364-2650,welderwf@aol.com,354, ,,southern Texas, ,,,yes,yes,Email to: welderwf@aol.com,,,this survey,Dick,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,"Collection of Recent Mammals, Museum of Texas Tech University",TTU,Natural Science Research Laboratory,Museum of Texas Tech University,Texas Tech University,Lubbock,TX,79409-3191,U.S.A.,http://www.nsrl.ttu.edu,Robert J. Baker,806-742-2485,806-742-1136,rjbaker@ttu.edu,Heath Garner; Robert D. Bradley,806-742-2487; 806-742-2725,806-742-1136; 806-742-2963,heath.garner@ttu.edu; robert.bradley@ttu.edu,100592,17,noteworthy holdings of southwestern rodents and Neotropical bats; Chernobyl specimens,"Texas, Mexico, and Central America (Honduras), South America (Ecuador), Caribbean, Ukraine","50,000","Frozen @ -80oc; ethanol, DNA, RNA",includes former mammal collection of University of Texas (TNHC),Yes,Yes,http://www.nsrl.ttu.edu/search, ,1975 and 1983,this survey,Bradley,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,Dallas Museum of Natural History,DMNH,,,3535 Grand Avenue,Dallas,TX,75226,U.S.A.,www.dallasdino.org,Dr. Anthony Fiorillo,214-421-3466,214-428-4356,tfiorillo@dmnhnet.org,Britney Snyder,214-421-3466 ext 232,,bsnyder@dmnhnet.org,"2,500 (with ~ 250 taxidermy mounts)",, ,regional emphasis; taxidermy mounts collection diverse,,,Herb Klein Collection of mounts; former Southern Methodist University collection,yes,Partially,www.dallasdino.org,,1980,this survey,Hoofer,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,"Davis Mountains State Park, Interpretive Center",DMSP Interpretive Center,,,P.O. Box 1707,Fort Davis,TX,79734,U.S.A.,,John Holland,432-426-3337,432-426-2063,john.holland@tpwd.state.tx.us,David Bischofhausen,432-426-3099,432-426-9010,david.bischofhausen@tpwd.state.tx.us,24, ,,Local area,,,,no,,,DMSP,,this survey,Hoofer,do we let them keep this acronym??
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,G. W. Carroll Mammal Collection,SM,Mayborn Museum Complex,Baylor University,1300 S. University Parks Drive,Waco,TX,76798-7154,U.S.A.,,Anita Benedict (Coll. Mgr.),254-710-4835,254-710-1173,Anita_Benedict@baylor.edu,Paige Davis,254-710-7981,254-710-1173,Paige_Davis@baylor.edu,1150,,Rodentia,mostly Texas; some other states and countries represented,,,"J. K. Strecker, Bryce C. Brown, C. S. Brimley",no,,,,,this survey,Hoofer,"The mailing address is One Bear Place #97154, Waco, TX 76798-7154; which to use in website?"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,Hardin-Simmons University Collection of Vertebrates,HSUCV,,2200 Hickory Street,Department of Biology,Abilene,TX,79698,U.S.A.,www.hsutx.edu/academics/biology/vertebrates.html,Allan J. Landwer,325-670-5894,,,,,,,404, ,rodents,West Texas Rolling Plains,,,,yes,yes,www.hsutx.edu/academics/biology/vertebrates.html,HSIMU,,this survey,Hoofer,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,Midwestern State University,MWSU,Collections of Recent Mammals,Dept. of Biology,Midwestern State University,Wichita Falls,TX,76308,U.S.A., ,"Frederick B. Stangl, Jr.",940-397-4408,940-397-4831,frederick.stangl@mwsu.edu,,,,,22399,,,"Texas: Trans-Pecos, Panhandle, and north-central areas; Oklahoma: southwestern and Panhandle areas; New Mexico: northeastern area",,,,,no,,,"1975, 1988",this survey,Dowler,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,University of Texas-Pan American Mammal Collection,UT-PA-MC,1201 W. University Drive,Department of Biology,UT-Pan American ,Edinburg,TX,78541,U.S.A.,,Scott J. Gunn,956-381-3540,956-381-3657,sgunn@utpa.edu,Tim Brush,,,tbrush@utpa.edu,1000,,"Rodentia, Heteromyidae, Muridae",South Texas,,,,no,,,PAUMC,,this survey,Dowler, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,"Panhandle-Plains Historical Museum, Natural History Collections",PPHM,West Texas A&M University,Box 60967,2503 4th Avenue,Canyon,TX,79016,U.S.A.,http://www.panhandleplains.org/,Jeff Indeck,806-651-5231,806-651-2250,jindeck@pphm.wtamu.edu,"Rolla Shaller, Assistant Curator",,,rshaller@pphm.wtamu.edu,225,,,Southern Plains, ,,,yes,yes,http://www.panhandleplains.org/,,,this survey,Dowler, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,"Sam Houston State University, Vertebrate Natural History Collection",SHSU,Department of Biological Sciences,Box 2116,Sam Houston State University,Huntsville,TX,77341,U.S.A.,http://www.shsu.edu/~shsvm/,Monte Thies,936-294-3746,936-294-3940,bio_mlt@shsu.edu,Patrick Lewis,,,pj1001@shsu.edu,800,none,,local emphasis,none,,,yes,no,,,,this survey,Dowler,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,Sul Ross State University Scudday Vertebrate Collection,SRSU,,Department of Biology,Sul Ross State University,Alpine,TX,79832,U.S.A., ,James M. Mueller,432-837-8084,432-837-8682,jmueller@sulross.edu,,,,,2800,,,Chihuahuan Desert,100,ethanol,,yes,no,,,,this survey,Dowler,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Texas,Tarleton State Collection,TSC,Department of Biological Sciences,Box T-0100,Tarleton State University,Stephenville,TX,77842-0100,U.S.A., ,Philip D. Sudman,254-968-9154,,sudman@tarleton.edu,Russell Pfau  ,,,pfau@tarleton.edu,1200, ,Central Texas rodents,Central Texas, ,, ,yes,no,,,,this survey,Dowler,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
